app_id,year,maker,line,set,card_id,player,team,note
2803,2022,Topps,Series 1,2021's Greatest Hits,21GH-4,Mike Trout,Los Angeles Angels,
2804,2022,Topps,Series 1,2021's Greatest Hits,21GH-5,Wander Franco,Tampa Bay Rays,
2805,2022,Topps,Series 1,2021's Greatest Hits,21GH-6,Anthony Rizzo,Chicago Cubs,
2806,2022,Topps,Series 1,2021's Greatest Hits,21GH-7,Albert Pujols,Los Angeles Dodgers,
2807,2022,Topps,Series 1,2021's Greatest Hits,21GH-8,Fernando Tatis Jr.,San Diego Padres,
2808,2022,Topps,Series 1,2021's Greatest Hits,21GH-9,Shohei Ohtani,Los Angeles Angels,
2809,2022,Topps,Series 1,2021's Greatest Hits,21GH-10,Shohei Ohtani,Los Angeles Angels,
2810,2022,Topps,Series 1,2021's Greatest Hits,21GH-11,Ronald Acuña Jr.,Atlanta Braves,
2811,2022,Topps,Series 1,2021's Greatest Hits,21GH-12,Andrew McCutchen,Philadelphia Phillies,
2812,2022,Topps,Series 1,2021's Greatest Hits,21GH-13,Miguel Cabrera,Detroit Tigers,
2813,2022,Topps,Series 1,2021's Greatest Hits,21GH-14,Jesse Winker,Cincinnati Reds,
2814,2022,Topps,Series 1,2021's Greatest Hits,21GH-15,Mike Yastrzemski,San Francisco Giants,
2815,2022,Topps,Series 1,2021's Greatest Hits,21GH-16,Jose Altuve,Houston Astros,
2816,2022,Topps,Series 1,2021's Greatest Hits,21GH-17,Fernando Tatis Jr.,San Diego Padres,
2817,2022,Topps,Series 1,2021's Greatest Hits,21GH-18,Kyle Schwarber,Washington Nationals,
2818,2022,Topps,Series 1,2021's Greatest Hits,21GH-19,Aaron Judge,New York Yankees,
2819,2022,Topps,Series 1,2021's Greatest Hits,21GH-20,Joey Votto,Cincinnati Reds,
2820,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-1,Vladimir Guerrero Jr.,Toronto Blue Jays,
2821,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-2,Bo Bichette,Toronto Blue Jays,
2822,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-3,Nick Castellanos,Cincinnati Reds,
2823,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-4,Mike Trout,Los Angeles Angels,
2824,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-5,Wander Franco,Tampa Bay Rays,
2825,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-6,Anthony Rizzo,Chicago Cubs,
2826,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-7,Albert Pujols,Los Angeles Dodgers,
2827,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-8,Fernando Tatis Jr.,San Diego Padres,
2828,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-9,Shohei Ohtani,Los Angeles Angels,
2829,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-10,Shohei Ohtani,Los Angeles Angels,
2830,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-11,Ronald Acuña Jr.,Atlanta Braves,
2831,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-12,Andrew McCutchen,Philadelphia Phillies,
2832,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-13,Miguel Cabrera,Detroit Tigers,
2833,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-14,Jesse Winker,Cincinnati Reds,
2834,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-15,Mike Yastrzemski,San Francisco Giants,
2835,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-16,Jose Altuve,Houston Astros,
2836,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-17,Fernando Tatis Jr.,San Diego Padres,
2837,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-18,Kyle Schwarber,Washington Nationals,
2838,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-19,Aaron Judge,New York Yankees,
2839,2022,Topps,Series 1,2021's Greatest Hits Autographs,21GH-20,Joey Votto,Cincinnati Reds,
2840,2022,Topps,Series 1,6-4 Stars,TT-1,Marcus Semien / Bo Bichette,Toronto Blue Jays,
2841,2022,Topps,Series 1,6-4 Stars,TT-2,Jake Cronenworth / Fernando Tatis Jr.,San Diego Padres,
2842,2022,Topps,Series 1,6-4 Stars,TT-3,Jose Altuve / Carlos Correa,Houston Astros,
2843,2022,Topps,Series 1,6-4 Stars,TT-4,Javier Baez / Francisco Lindor,New York Mets,
2844,2022,Topps,Series 1,6-4 Stars,TT-5,Ozzie Albies / Dansby Swanson,Atlanta Braves,
2845,2022,Topps,Series 1,6-4 Stars,TT-6,Miguel Rojas / Jazz Chisholm Jr.,Miami Marlins,
2846,2022,Topps,Series 1,6-4 Stars,TT-7,Trea Turner / Corey Seager,Los Angeles Dodgers,
2847,2022,Topps,Series 1,6-4 Stars,TT-8,Kolten Wong / Willy Adames,Milwaukee Brewers,
2848,2022,Topps,Series 1,6-4 Stars,TT-9,Enrique Hernandez / Xander Bogaerts,Boston Red Sox,
2849,2022,Topps,Series 1,6-4 Stars,TT-10,Gleyber Torres / DJ LeMahieu,New York Yankees,
2850,2022,Topps,Series 1,Baseball Stars Autographs,BSA-AA,A.J. Alexy,Texas Rangers,
2851,2022,Topps,Series 1,Baseball Stars Autographs,BSA-AB,Adrian Beltre,Texas Rangers,
2852,2022,Topps,Series 1,Baseball Stars Autographs,BSA-ABE,Anthony Bender,Miami Marlins,
2853,2022,Topps,Series 1,Baseball Stars Autographs,BSA-AC,Aroldis Chapman,New York Yankees,
2854,2022,Topps,Series 1,Baseball Stars Autographs,BSA-AJA,Andre Jackson,Los Angeles Dodgers,
2855,2022,Topps,Series 1,Baseball Stars Autographs,BSA-AN,Aaron Nola,Philadelphia Phillies,
2856,2022,Topps,Series 1,Baseball Stars Autographs,BSA-BM,Brandon Marsh,Los Angeles Angels,
2857,2022,Topps,Series 1,Baseball Stars Autographs,BSA-BR,Brooks Robinson,Baltimore Orioles,
2858,2022,Topps,Series 1,Baseball Stars Autographs,BSA-CC,Carlos Correa,Houston Astros,
2859,2022,Topps,Series 1,Baseball Stars Autographs,BSA-CJ,Chipper Jones,Atlanta Braves,
2860,2022,Topps,Series 1,Baseball Stars Autographs,BSA-CR,Carlos Rodon,Chicago White Sox,
2861,2022,Topps,Series 1,Baseball Stars Autographs,BSA-CRA,Cal Raleigh,Seattle Mariners,
2862,2022,Topps,Series 1,Baseball Stars Autographs,BSA-CS,Connor Seabold,Boston Red Sox,
2863,2022,Topps,Series 1,Baseball Stars Autographs,BSA-DC,Dylan Cease,Chicago White Sox,
2864,2022,Topps,Series 1,Baseball Stars Autographs,BSA-DE,Drew Ellis,Arizona Diamondbacks,
2865,2022,Topps,Series 1,Baseball Stars Autographs,BSA-DJ,Derek Jeter,New York Yankees,
2866,2022,Topps,Series 1,Baseball Stars Autographs,BSA-DO,David Ortiz,Boston Red Sox,
2867,2022,Topps,Series 1,Baseball Stars Autographs,BSA-DP,Dustin Pedroia,Boston Red Sox,
2868,2022,Topps,Series 1,Baseball Stars Autographs,BSA-DS,Dansby Swanson,Atlanta Braves,
2869,2022,Topps,Series 1,Baseball Stars Autographs,BSA-DW,Dave Winfield,New York Yankees,
2870,2022,Topps,Series 1,Baseball Stars Autographs,BSA-EC,Edward Cabrera,Miami Marlins,
2871,2022,Topps,Series 1,Baseball Stars Autographs,BSA-EH,Eric Hosmer,San Diego Padres,
2872,2022,Topps,Series 1,Baseball Stars Autographs,BSA-ERI,Emmanuel Rivera,Kansas City Royals,
2873,2022,Topps,Series 1,Baseball Stars Autographs,BSA-FJ,Fergie Jenkins,Chicago Cubs,
2874,2022,Topps,Series 1,Baseball Stars Autographs,BSA-FR,Franmil Reyes,Cleveland Guardians,
2875,2022,Topps,Series 1,Baseball Stars Autographs,BSA-FT,Fernando Tatis Jr.,San Diego Padres,
2876,2022,Topps,Series 1,Baseball Stars Autographs,BSA-FTH,Frank Thomas,Chicago White Sox,
2877,2022,Topps,Series 1,Baseball Stars Autographs,BSA-GC,Gerrit Cole,New York Yankees,
2878,2022,Topps,Series 1,Baseball Stars Autographs,BSA-GJ,Griffin Jax,Minnesota Twins,
2879,2022,Topps,Series 1,Baseball Stars Autographs,BSA-GM,Greg Maddux,Atlanta Braves,
2880,2022,Topps,Series 1,Baseball Stars Autographs,BSA-GO,Glenn Otto,Texas Rangers,
2881,2022,Topps,Series 1,Baseball Stars Autographs,BSA-GS,Gavin Sheets,Chicago White Sox,
2882,2022,Topps,Series 1,Baseball Stars Autographs,BSA-HC,Hans Crouse,Philadelphia Phillies,
2883,2022,Topps,Series 1,Baseball Stars Autographs,BSA-HR,Hyun-Jin Ryu,Toronto Blue Jays,
2884,2022,Topps,Series 1,Baseball Stars Autographs,BSA-I,Ichiro,Seattle Mariners,
2885,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JA,Jesus Aguilar,Miami Marlins,
2886,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JAL,Jose Altuve,Houston Astros,
2887,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JB,Jake Brentz,Kansas City Royals,
2888,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JBU,Jake Burger,Chicago White Sox,
2889,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JD,Jarren Duran,Boston Red Sox,
2890,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JDE,Jacob deGrom,New York Mets,
2891,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JF,Jack Flaherty,St. Louis Cardinals,
2892,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JG,Joey Gallo,New York Yankees,
2893,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JGR,Josiah Gray,Washington Nationals,
2894,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JH,Josh Hader,Milwaukee Brewers,
2895,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JJ,Janson Junk,Los Angeles Angels,
2896,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JK,Jarred Kelenic,Seattle Mariners,
2897,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JM,Jake Meyers,Houston Astros,
2898,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JP,Jim Palmer,Baltimore Orioles,
2899,2022,Topps,Series 1,Baseball Stars Autographs,BSA-JV,Joey Votto,Cincinnati Reds,
2900,2022,Topps,Series 1,Baseball Stars Autographs,BSA-KS,Kyle Seager,Seattle Mariners,
2901,2022,Topps,Series 1,Baseball Stars Autographs,BSA-LG,Luis Gil,New York Yankees,
2902,2022,Topps,Series 1,Baseball Stars Autographs,BSA-MC,Matt Chapman,Oakland Athletics,
2903,2022,Topps,Series 1,Baseball Stars Autographs,BSA-MG,Mark Grace,Chicago Cubs,
2904,2022,Topps,Series 1,Baseball Stars Autographs,BSA-MMC,Mark McGwire,Oakland Athletics,
2905,2022,Topps,Series 1,Baseball Stars Autographs,BSA-MP,Mike Piazza,New York Mets,
2906,2022,Topps,Series 1,Baseball Stars Autographs,BSA-MT,Mike Trout,Los Angeles Angels,
2907,2022,Topps,Series 1,Baseball Stars Autographs,BSA-MV,Matt Vierling,Philadelphia Phillies,
2908,2022,Topps,Series 1,Baseball Stars Autographs,BSA-NC,Nelson Cruz,Tampa Bay Rays,
2909,2022,Topps,Series 1,Baseball Stars Autographs,BSA-NF,Nick Fortes,Miami Marlins,
2910,2022,Topps,Series 1,Baseball Stars Autographs,BSA-NR,Nolan Ryan,Houston Astros,
2911,2022,Topps,Series 1,Baseball Stars Autographs,BSA-OC,Orlando Cepeda,San Francisco Giants,
2912,2022,Topps,Series 1,Baseball Stars Autographs,BSA-OLO,Otto Lopez,Toronto Blue Jays,
2913,2022,Topps,Series 1,Baseball Stars Autographs,BSA-PH,Payton Henry,Miami Marlins,
2914,2022,Topps,Series 1,Baseball Stars Autographs,BSA-PM,Paul Molitor,Milwaukee Brewers,
2915,2022,Topps,Series 1,Baseball Stars Autographs,BSA-PO,Paul O'neill,New York Yankees,
2916,2022,Topps,Series 1,Baseball Stars Autographs,BSA-RA,Riley Adams,Washington Nationals,
2917,2022,Topps,Series 1,Baseball Stars Autographs,BSA-RC,Rodolfo Castro,Pittsburgh Pirates,
2918,2022,Topps,Series 1,Baseball Stars Autographs,BSA-RD,Ronnie Dawson,Houston Astros,
2919,2022,Topps,Series 1,Baseball Stars Autographs,BSA-RH,Ryan Howard,Philadelphia Phillies,
2920,2022,Topps,Series 1,Baseball Stars Autographs,BSA-RS,Ryne Sandberg,Chicago Cubs,
2921,2022,Topps,Series 1,Baseball Stars Autographs,BSA-SB,Seth Beer,Arizona Diamondbacks,
2922,2022,Topps,Series 1,Baseball Stars Autographs,BSA-SM,Starling Marte,Oakland Athletics,
2923,2022,Topps,Series 1,Baseball Stars Autographs,BSA-SO,Shohei Ohtani,Los Angeles Angels,
2924,2022,Topps,Series 1,Baseball Stars Autographs,BSA-SS,Sammy Sosa,Chicago Cubs,
2925,2022,Topps,Series 1,Baseball Stars Autographs,BSA-TF,TJ Friedl,Cincinnati Reds,
2926,2022,Topps,Series 1,Baseball Stars Autographs,BSA-TG,Tyler Gilbert,Arizona Diamondbacks,
2927,2022,Topps,Series 1,Baseball Stars Autographs,BSA-TH,Trevor Hoffman,San Diego Padres,
2928,2022,Topps,Series 1,Baseball Stars Autographs,BSA-TM,Tylor Megill,New York Mets,
2929,2022,Topps,Series 1,Baseball Stars Autographs,BSA-VB,Vidal Brujan,Tampa Bay Rays,
2930,2022,Topps,Series 1,Baseball Stars Autographs,BSA-WF,Wander Franco,Tampa Bay Rays,
2931,2022,Topps,Series 1,Baseball Stars Autographs,BSA-YG,Yuli Gurriel,Houston Astros,
2932,2022,Topps,Series 1,Baseball Stars Autographs,BSA-YHE,Yonny Hernandez,Texas Rangers,
2933,2022,Topps,Series 1,Baseball Stars Autographs,BSA-YPO,Yohel Pozo,Texas Rangers,
2934,2022,Topps,Series 1,Baseball Stars Autographs,BSA-ZL,Zac Lowther,Baltimore Orioles,
2935,2022,Topps,Series 1,Baseball Stars Autographs,BSA-ZP,Zach Pop,Miami Marlins,
2936,2022,Topps,Series 1,Baseball Stars Autographs,BSA-ZS,Zack Short,Detroit Tigers,
2937,2022,Topps,Series 1,Baseball Stars Autographs,BSA-ZT,Zach Thompson,Miami Marlins,
2938,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-AS,Ronald Acuña Jr. / Juan Soto,Washington Nationals,
2939,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-AS,Ronald Acuña Jr. / Juan Soto,Atlanta Braves,
2940,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-AT,Ronald Acuña Jr. / Fernando Tatis Jr.,San Diego Padres,
2941,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-AT,Ronald Acuña Jr. / Fernando Tatis Jr.,Atlanta Braves,
2942,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-CP,Will Clark / Buster Posey,San Francisco Giants,
2943,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-FM,Wander Franco / Austin Meadows,Tampa Bay Rays,
2944,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-GA,Vladimir Guerrero Jr. / Ronald Acuña Jr.,Atlanta Braves,
2945,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-GA,Vladimir Guerrero Jr. / Ronald Acuña Jr.,Toronto Blue Jays,
2946,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-GB,Bob Gibson / Lou Brock,St. Louis Cardinals,
2947,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-GJB,Vladimir Guerrero Jr. / Bo Bichette,Toronto Blue Jays,
2948,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-GT,Ken Griffey Jr. / Mike Trout,Los Angeles Angels,
2949,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-GT,Ken Griffey Jr. / Mike Trout,Seattle Mariners,
2950,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-IO,Ichiro / Shohei Ohtani,Seattle Mariners,
2951,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-IO,Ichiro / Shohei Ohtani,Los Angeles Angels,
2952,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-JJ,Derek Jeter / Aaron Judge,New York Yankees,
2953,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-JS,Bo Jackson / Deion Sanders,Atlanta Braves,
2954,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-JS,Bo Jackson / Deion Sanders,Kansas City Royals,
2955,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-MJ,Greg Maddux / Chipper Jones,Atlanta Braves,
2956,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-MO,Mark McGwire / Matt Olson,Oakland Athletics,
2957,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-MS,Greg Maddux / Ryne Sandberg,Chicago Cubs,
2958,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-PW,Mike Piazza / David Wright,New York Mets,
2959,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-RE,Mariano Rivera / Dennis Eckersley,New York Yankees,
2960,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-RE,Mariano Rivera / Dennis Eckersley,Oakland Athletics,
2961,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-RM,Cal Ripken Jr. / Eddie Murray,Baltimore Orioles,
2962,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-RR,Brooks Robinson / Cal Ripken Jr.,Baltimore Orioles,
2963,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-SM,Ozzie Smith / Yadier Molina,St. Louis Cardinals,
2964,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-TO,Mike Trout / Shohei Ohtani,Los Angeles Angels,
2965,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-TR,Frank Thomas / Luis Robert,Chicago White Sox,
2966,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-TT,Mike Trout / Fernando Tatis Jr.,San Diego Padres,
2967,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-TT,Mike Trout / Fernando Tatis Jr.,Los Angeles Angels,
2968,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-WA,David Wright / Pete Alonso,New York Mets,
2969,2022,Topps,Series 1,Baseball Stars Dual Autographs,BSDA-YO,Carl Yastrzemski / David Ortiz,Boston Red Sox,
2970,2022,Topps,Series 1,City Flag Patch,CFP-AG,Adolis Garcia,Texas Rangers,
2971,2022,Topps,Series 1,City Flag Patch,CFP-AJ,Aaron Judge,New York Yankees,
2972,2022,Topps,Series 1,City Flag Patch,CFP-BB,Byron Buxton,Minnesota Twins,
2973,2022,Topps,Series 1,City Flag Patch,CFP-BH,Bryce Harper,Philadelphia Phillies,
2974,2022,Topps,Series 1,City Flag Patch,CFP-BP,Buster Posey,San Francisco Giants,
2975,2022,Topps,Series 1,City Flag Patch,CFP-CB,Charlie Blackmon,Colorado Rockies,
2976,2022,Topps,Series 1,City Flag Patch,CFP-CK,Clayton Kershaw,Los Angeles Dodgers,
2977,2022,Topps,Series 1,City Flag Patch,CFP-CY,Christian Yelich,Milwaukee Brewers,
2978,2022,Topps,Series 1,City Flag Patch,CFP-FT,Fernando Tatis Jr.,San Diego Padres,
2979,2022,Topps,Series 1,City Flag Patch,CFP-JA,Jose Abreu,Chicago White Sox,
2980,2022,Topps,Series 1,City Flag Patch,CFP-JAL,Jose Altuve,Houston Astros,
2981,2022,Topps,Series 1,City Flag Patch,CFP-JC,Jazz Chisholm Jr.,Miami Marlins,
2982,2022,Topps,Series 1,City Flag Patch,CFP-JK,Jarred Kelenic,Seattle Mariners,
2983,2022,Topps,Series 1,City Flag Patch,CFP-JS,Juan Soto,Washington Nationals,
2984,2022,Topps,Series 1,City Flag Patch,CFP-JV,Joey Votto,Cincinnati Reds,
2985,2022,Topps,Series 1,City Flag Patch,CFP-KH,Ke'Bryan Hayes,Pittsburgh Pirates,
2986,2022,Topps,Series 1,City Flag Patch,CFP-KM,Ketel Marte,Arizona Diamondbacks,
2987,2022,Topps,Series 1,City Flag Patch,CFP-MC,Miguel Cabrera,Detroit Tigers,
2988,2022,Topps,Series 1,City Flag Patch,CFP-MCH,Matt Chapman,Oakland Athletics,
2989,2022,Topps,Series 1,City Flag Patch,CFP-MT,Mike Trout,Los Angeles Angels,
2990,2022,Topps,Series 1,City Flag Patch,CFP-NA,Nolan Arenado,St. Louis Cardinals,
2991,2022,Topps,Series 1,City Flag Patch,CFP-PA,Pete Alonso,New York Mets,
2992,2022,Topps,Series 1,City Flag Patch,CFP-RA,Ronald Acuña Jr.,Atlanta Braves,
2993,2022,Topps,Series 1,City Flag Patch,CFP-RM,Ryan Mountcastle,Baltimore Orioles,
2994,2022,Topps,Series 1,City Flag Patch,CFP-SB,Shane Bieber,Cleveland Guardians,
2995,2022,Topps,Series 1,City Flag Patch,CFP-SP,Salvador Perez,Kansas City Royals,
2996,2022,Topps,Series 1,City Flag Patch,CFP-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
2997,2022,Topps,Series 1,City Flag Patch,CFP-WC,Willson Contreras,Chicago Cubs,
2998,2022,Topps,Series 1,City Flag Patch,CFP-WF,Wander Franco,Tampa Bay Rays,
2999,2022,Topps,Series 1,City Flag Patch,CFP-XB,Xander Bogaerts,Boston Red Sox,
3000,2022,Topps,Series 1,City Flag Patch Autographs,CFP-AG,Adolis Garcia,Texas Rangers,
3001,2022,Topps,Series 1,City Flag Patch Autographs,CFP-AJ,Aaron Judge,New York Yankees,
3002,2022,Topps,Series 1,City Flag Patch Autographs,CFP-BB,Byron Buxton,Minnesota Twins,
3003,2022,Topps,Series 1,City Flag Patch Autographs,CFP-BH,Bryce Harper,Philadelphia Phillies,
3004,2022,Topps,Series 1,City Flag Patch Autographs,CFP-BP,Buster Posey,San Francisco Giants,
3005,2022,Topps,Series 1,City Flag Patch Autographs,CFP-CB,Charlie Blackmon,Colorado Rockies,
3006,2022,Topps,Series 1,City Flag Patch Autographs,CFP-CY,Christian Yelich,Milwaukee Brewers,
3007,2022,Topps,Series 1,City Flag Patch Autographs,CFP-FT,Fernando Tatis Jr.,San Diego Padres,
3008,2022,Topps,Series 1,City Flag Patch Autographs,CFP-JA,Jose Abreu,Chicago White Sox,
3009,2022,Topps,Series 1,City Flag Patch Autographs,CFP-JAL,Jose Altuve,Houston Astros,
3010,2022,Topps,Series 1,City Flag Patch Autographs,CFP-JC,Jazz Chisholm Jr.,Miami Marlins,
3011,2022,Topps,Series 1,City Flag Patch Autographs,CFP-JK,Jarred Kelenic,Seattle Mariners,
3012,2022,Topps,Series 1,City Flag Patch Autographs,CFP-JS,Juan Soto,Washington Nationals,
3013,2022,Topps,Series 1,City Flag Patch Autographs,CFP-JV,Joey Votto,Cincinnati Reds,
3014,2022,Topps,Series 1,City Flag Patch Autographs,CFP-KH,Ke'Bryan Hayes,Pittsburgh Pirates,
3015,2022,Topps,Series 1,City Flag Patch Autographs,CFP-MC,Miguel Cabrera,Detroit Tigers,
3016,2022,Topps,Series 1,City Flag Patch Autographs,CFP-MCH,Matt Chapman,Oakland Athletics,
3017,2022,Topps,Series 1,City Flag Patch Autographs,CFP-MT,Mike Trout,Los Angeles Angels,
3018,2022,Topps,Series 1,City Flag Patch Autographs,CFP-NA,Nolan Arenado,St. Louis Cardinals,
3019,2022,Topps,Series 1,City Flag Patch Autographs,CFP-PA,Pete Alonso,New York Mets,
3020,2022,Topps,Series 1,City Flag Patch Autographs,CFP-RA,Ronald Acuña Jr.,Atlanta Braves,
3021,2022,Topps,Series 1,City Flag Patch Autographs,CFP-RM,Ryan Mountcastle,Baltimore Orioles,
3022,2022,Topps,Series 1,City Flag Patch Autographs,CFP-SB,Shane Bieber,Cleveland Guardians,
3023,2022,Topps,Series 1,City Flag Patch Autographs,CFP-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
3024,2022,Topps,Series 1,City Flag Patch Autographs,CFP-WF,Wander Franco,Tampa Bay Rays,
3025,2022,Topps,Series 1,City Flag Patch Autographs,CFP-XB,Xander Bogaerts,Boston Red Sox,
3026,2022,Topps,Series 1,Clear,1,Shohei Ohtani,Los Angeles Angels,
3027,2022,Topps,Series 1,Clear,6,Jazz Chisholm Jr.,Miami Marlins,#NAME?
3028,2022,Topps,Series 1,Clear,7,Bobby Dalbec,Boston Red Sox,#NAME?
3029,2022,Topps,Series 1,Clear,8,Xander Bogaerts,Boston Red Sox,
3030,2022,Topps,Series 1,Clear,12,Gavin Sheets,Chicago White Sox,
3031,2022,Topps,Series 1,Clear,18,Emmanuel Rivera,Kansas City Royals,
3032,2022,Topps,Series 1,Clear,20,Jake Cousins,Milwaukee Brewers,
3033,2022,Topps,Series 1,Clear,21,Shane Bieber,Cleveland Guardians,
3034,2022,Topps,Series 1,Clear,22,Bryan De La Cruz,Miami Marlins,
3035,2022,Topps,Series 1,Clear,25,Vidal Brujan,Tampa Bay Rays,
3036,2022,Topps,Series 1,Clear,27,Mike Trout,Los Angeles Angels,
3037,2022,Topps,Series 1,Clear,30,Kyle Muller,Atlanta Braves,
3038,2022,Topps,Series 1,Clear,31,Matt Manning,Detroit Tigers,
3039,2022,Topps,Series 1,Clear,35,Gerrit Cole,New York Yankees,
3040,2022,Topps,Series 1,Clear,41,Clayton Kershaw,Los Angeles Dodgers,
3041,2022,Topps,Series 1,Clear,43,Josiah Gray,Washington Nationals,
3042,2022,Topps,Series 1,Clear,50,Mookie Betts,Los Angeles Dodgers,
3043,2022,Topps,Series 1,Clear,56,Ke'Bryan Hayes,Pittsburgh Pirates,#NAME?
3044,2022,Topps,Series 1,Clear,58,Lars Nootbaar,St. Louis Cardinals,
3045,2022,Topps,Series 1,Clear,64,Tim Anderson,Chicago White Sox,
3046,2022,Topps,Series 1,Clear,66,Connor Wong,Boston Red Sox,
3047,2022,Topps,Series 1,Clear,68,Alex Bregman,Houston Astros,
3048,2022,Topps,Series 1,Clear,71,Ernie Clement,Cleveland Guardians,
3049,2022,Topps,Series 1,Clear,78,Aaron Ashby,Milwaukee Brewers,
3050,2022,Topps,Series 1,Clear,80,Mitch Haniger,Seattle Mariners,
3051,2022,Topps,Series 1,Clear,83,Will Smith,Los Angeles Dodgers,
3052,2022,Topps,Series 1,Clear,85,Rodolfo Castro,Pittsburgh Pirates,
3053,2022,Topps,Series 1,Clear,86,Kris Bryant,San Francisco Giants,
3054,2022,Topps,Series 1,Clear,87,Nolan Arenado,St. Louis Cardinals,
3055,2022,Topps,Series 1,Clear,97,Curtis Terry,Texas Rangers,
3056,2022,Topps,Series 1,Clear,99,Aaron Judge,New York Yankees,
3057,2022,Topps,Series 1,Clear,100,Fernando Tatis Jr.,San Diego Padres,
3058,2022,Topps,Series 1,Clear,103,Mike Yastrzemksi,San Francisco Giants,
3059,2022,Topps,Series 1,Clear,107,Luis Robert,Chicago White Sox,
3060,2022,Topps,Series 1,Clear,108,Zach Pop,Miami Marlins,
3061,2022,Topps,Series 1,Clear,120,Andrew Vaughn,Chicago White Sox,#NAME?
3062,2022,Topps,Series 1,Clear,126,Bo Bichette,Toronto Blue Jays,
3063,2022,Topps,Series 1,Clear,130,Tyler Gilbert,Arizona Diamondbacks,
3064,2022,Topps,Series 1,Clear,131,Luis Gil,New York Yankees,
3065,2022,Topps,Series 1,Clear,134,Tylor Megill,New York Mets,
3066,2022,Topps,Series 1,Clear,135,Chas McCormick,Houston Astros,
3067,2022,Topps,Series 1,Clear,148,Zack Short,Detroit Tigers,
3068,2022,Topps,Series 1,Clear,149,Matt Olson,Oakland Athletics,
